DATE,MKT,VAL,MOM,QUAL,RF
1927-07-11,0.00295134053376,-0.0012744514661,0.00671337096894,,0.000144
1927-07-12,0.00319926294301,0.00390517144729,-2.46913776599e-05,,0.000144
1927-07-13,0.00258621150534,0.00458720168248,0.00170007060916,,0.000144
1927-07-14,0.00321901516208,-0.00469496734452,0.000966185266142,,0.000144
1927-07-15,0.0026535367591,-0.00295643479722,-0.00114627914853,,0.000144
1927-07-16,0.00150820059022,0.000827183499691,-0.0065878559958,,0.000144
1927-07-18,0.00390714863777,-0.00410137874292,0.00126833667833,,0.000144
1927-07-19,0.000855400531914,-0.000778594499834,-0.00422186376058,,0.000144
1927-07-20,0.00399448150394,-0.00987341473488,0.0064861620881,,0.000144
1927-07-21,0.00110686051223,-0.00554565820976,-0.00203340332461,,0.000144
1927-07-22,-0.000446068612896,-0.000569119058355,-0.00851849570757,,0.000144
1927-07-23,0.00239757439267,0.00137029685513,-0.0022663983203,,0.000144
1927-07-25,0.00323542985618,-0.0013946399898,0.000706925499826,,0.000144
1927-07-26,0.00219897835923,-0.00159073856628,0.00389803597021,,0.000144
1927-07-27,-0.000334856868232,-0.000781897504872,0.000786892889442,,0.000144
1927-07-28,0.00130500641346,-0.000464444271989,0.00368474926981,,0.000144
1927-07-29,0.00425062429514,0.00481614935888,-0.00132432902658,,0.000144
1927-07-30,0.00449660462825,0.00327176719769,0.00490518711292,,0.000144
1927-08-01,0.00642592701657,0.00182956918989,0.00688880074436,,0.0001344
1927-08-02,0.00612851401221,-0.00588900611249,-0.000871718411626,,0.0001344
1927-08-03,-0.00653039114939,-0.00501574790229,-0.00783354614438,,0.0001344
1927-08-04,0.00897867395007,-0.000140078323694,-0.00567311681178,,0.0001344
1927-08-05,-0.00588883707864,-0.00143921777994,-0.00751560462911,,0.0001344
1927-08-06,-0.00103702033754,-0.00635511549458,0.00251562189138,,0.0001344
1927-08-08,-0.0106955655257,-0.00218124247241,-0.00540220795784,,0.0001344
1927-08-09,0.0098177566589,0.00635291040321,0.00716664362042,,0.0001344
1927-08-10,0.00227246718306,-0.00346541582303,-0.00240199240332,,0.0001344
1927-08-11,-0.00978515361417,-0.00357226837999,-0.00839250855951,,0.0001344
1927-08-12,-0.0156909875019,-0.00468482425443,-0.00666227792655,,0.0001344
1927-08-13,0.00853237448263,0.000225501816928,0.00252575358212,,0.0001344
1927-08-15,0.0126670214901,0.00764313545867,0.00223780687685,,0.0001344
1927-08-16,0.00604754104356,0.00183031750931,0.00745717358237,,0.0001344
1927-08-17,0.0033037123201,-0.00193177639798,-0.00430096637884,,0.0001344
1927-08-18,0.000265593161164,0.000568244389124,0.00284721390235,,0.0001344
1927-08-19,0.00133738172742,-0.0038140428336,0.00614305947991,,0.0001344
1927-08-20,0.0031463414226,-0.00258247214362,0.00440306732664,,0.0001344
1927-08-22,0.0034178457442,0.000530895319903,0.00475137131701,,0.0001344
1927-08-23,0.000544786497663,0.00348648932861,0.00407360806674,,0.0001344
1927-08-24,0.00183794094447,-0.00563504865541,0.00226129492659,,0.0001344
1927-08-25,-0.000322366609614,-0.00386545483381,0.00445104764897,,0.0001344
1927-08-26,0.00222307595496,-0.00198792013501,0.000283005174898,,0.0001344
1927-08-27,-0.00140692019346,-0.000255447297449,0.00134509803204,,0.0001344
1927-08-29,-0.000845181520667,0.00529270712834,0.00567717474066,,0.0001344
1927-08-30,0.000336570448274,-0.00573314212964,-0.00152836627541,,0.0001344
